"Plot Title: PPCAST2021"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20133753, SEN S/N: 20133753)","RH, % (LGR S/N: 20133753, SEN S/N: 20133753)","Coupler Detached (LGR S/N: 20133753)","Bad Battery (LGR S/N: 20133753)","Good Battery (LGR S/N: 20133753)","Coupler Attached (LGR S/N: 20133753)","Host Connected (LGR S/N: 20133753)","Stopped (LGR S/N: 20133753)","End Of File (LGR S/N: 20133753)"
1859,10/13/21 04:00:00,0.329,93.982,,,,,,,
1860,10/13/21 05:00:00,0.384,94.532,,,,,,,
1861,10/13/21 06:00:00,0.329,94.807,,,,,,,
1862,10/13/21 07:00:00,0.384,97.276,,,,,,,
1863,10/13/21 08:00:00,0.467,97.967,,,,,,,
1864,10/13/21 09:00:00,0.797,96.961,,,,,,,
1865,10/13/21 10:00:00,1.425,92.760,,,,,,,
1866,10/13/21 11:00:00,1.805,93.598,,,,,,,
1867,10/13/21 12:00:00,1.724,93.036,,,,,,,
1868,10/13/21 13:00:00,2.128,94.519,,,,,,,
1869,10/13/21 14:00:00,2.370,93.036,,,,,,,
1870,10/13/21 15:00:00,2.637,87.773,,,,,,,
1871,10/13/21 16:00:00,2.637,88.735,,,,,,,
1872,10/13/21 17:00:00,1.317,94.640,,,,,,,
1873,10/13/21 18:00:00,1.425,88.455,,,,,,,
1874,10/13/21 19:00:00,1.208,90.127,,,,,,,
1875,10/13/21 20:00:00,0.384,96.029,,,,,,,
1876,10/13/21 21:00:00,0.301,96.822,,,,,,,
1877,10/13/21 22:00:00,0.384,96.917,,,,,,,
1878,10/13/21 23:00:00,0.825,97.041,,,,,,,
1879,10/14/21 00:00:00,0.989,96.727,,,,,,,
1880,10/14/21 01:00:00,0.825,96.537,,,,,,,
1881,10/14/21 02:00:00,1.153,97.469,,,,,,,
1882,10/14/21 03:00:00,1.507,96.172,,,,,,,
1883,10/14/21 04:00:00,1.859,96.873,,,,,,,
1884,10/14/21 05:00:00,2.610,95.383,,,,,,,
1885,10/14/21 06:00:00,2.744,95.541,,,,,,,
1886,10/14/21 07:00:00,2.370,96.047,,,,,,,
1887,10/14/21 08:00:00,2.850,96.859,,,,,,,
1888,10/14/21 09:00:00,3.722,96.713,,,,,,,
1889,10/14/21 10:00:00,4.688,96.270,,,,,,,
1890,10/14/21 11:00:00,5.334,94.173,,,,,,,
1891,10/14/21 12:00:00,5.308,93.518,,,,,,,
1892,10/14/21 13:00:00,6.153,94.217,,,,,,,
1893,10/14/21 14:00:00,6.560,93.021,,,,,,,
1894,10/14/21 15:00:00,7.066,90.975,,,,,,,
1895,10/14/21 16:00:00,6.509,90.884,,,,,,,
1896,10/14/21 17:00:00,6.484,90.521,,,,,,,
1897,10/14/21 18:00:00,5.745,90.688,,,,,,,
1898,10/14/21 19:00:00,5.745,88.239,,,,,,,
1899,10/14/21 20:00:00,4.454,93.416,,,,,,,
1900,10/14/21 21:00:00,4.506,96.978,,,,,,,
1901,10/14/21 22:00:00,4.141,97.462,,,,,,,
1902,10/14/21 23:00:00,4.298,97.311,,,,,,,
1903,10/15/21 00:00:00,4.740,94.262,,,,,,,
1904,10/15/21 01:00:00,4.818,96.232,,,,,,,
1905,10/15/21 02:00:00,4.506,96.881,,,,,,,
1906,10/15/21 03:00:00,4.636,98.256,,,,,,,
1907,10/15/21 04:00:00,4.662,98.772,,,,,,,
1908,10/15/21 05:00:00,4.662,98.675,,,,,,,
1909,10/15/21 06:00:00,4.740,98.115,,,,,,,
1910,10/15/21 07:00:00,4.506,97.952,,,,,,,
1911,10/15/21 08:00:00,4.766,97.099,,,,,,,
1912,10/15/21 09:00:00,5.076,97.868,,,,,,,
1913,10/15/21 10:00:00,6.077,95.638,,,,,,,
1914,10/15/21 11:00:00,6.077,95.737,,,,,,,
1915,10/15/21 12:00:00,7.343,89.844,,,,,,,
1916,10/15/21 13:00:00,9.805,82.005,,,,,,,
1917,10/15/21 14:00:00,10.565,74.818,,,,,,,
1918,10/15/21 15:00:00,10.712,75.791,,,,,,,
1919,10/15/21 16:00:00,10.590,74.962,,,,,,,
1920,10/15/21 17:00:00,10.001,73.033,,,,,,,
1921,10/15/21 18:00:00,8.145,78.724,,,,,,,
1922,10/15/21 19:00:00,5.975,87.266,,,,,,,
1923,10/15/21 20:00:00,3.354,93.569,,,,,,,
1924,10/15/21 21:00:00,4.714,96.645,,,,,,,
1925,10/15/21 22:00:00,5.360,94.775,,,,,,,
1926,10/15/21 23:00:00,4.350,94.430,,,,,,,
1927,10/16/21 00:00:00,3.248,95.704,,,,,,,
1928,10/16/21 01:00:00,4.428,98.367,,,,,,,
1929,10/16/21 02:00:00,4.895,95.343,,,,,,,
1930,10/16/21 03:00:00,5.024,95.674,,,,,,,
1931,10/16/21 04:00:00,3.670,91.914,,,,,,,
1932,10/16/21 05:00:00,2.343,96.984,,,,,,,
1933,10/16/21 06:00:00,1.453,97.577,,,,,,,
1934,10/16/21 07:00:00,3.538,98.815,,,,,,,
1935,10/16/21 08:00:00,4.766,97.587,,,,,,,
1936,10/16/21 09:00:00,6.077,93.196,,,,,,,
1937,10/16/21 10:00:00,8.170,86.997,,,,,,,
1938,10/16/21 11:00:00,10.247,80.945,,,,,,,
1939,10/16/21 12:00:00,12.485,64.801,,,,,,,
1940,10/16/21 13:00:00,13.930,55.571,,,,,,,
1941,10/16/21 14:00:00,14.433,52.174,,,,,,,
1942,10/16/21 15:00:00,14.840,42.189,,,,,,,
1943,10/16/21 16:00:00,14.170,41.034,,,,,,,
1944,10/16/21 17:00:00,15.461,18.573,,,,,,,
1945,10/16/21 18:00:00,12.582,43.251,,,,,,,
1946,10/16/21 19:00:00,10.883,47.578,,,,,,,
1947,10/16/21 20:00:00,8.070,57.683,,,,,,,
1948,10/16/21 21:00:00,8.070,57.830,,,,,,,
1949,10/16/21 22:00:00,8.767,62.733,,,,,,,
1950,10/16/21 23:00:00,7.619,67.908,,,,,,,
1951,10/17/21 00:00:00,5.565,79.395,,,,,,,
1952,10/17/21 01:00:00,3.670,88.336,,,,,,,
1953,10/17/21 02:00:00,6.408,90.375,,,,,,,
1954,10/17/21 03:00:00,3.538,94.852,,,,,,,
1955,10/17/21 04:00:00,4.350,96.544,,,,,,,
1956,10/17/21 05:00:00,4.766,97.246,,,,,,,
1957,10/17/21 06:00:00,4.428,97.444,,,,,,,
1958,10/17/21 07:00:00,6.408,94.684,,,,,,,
1959,10/17/21 08:00:00,6.889,93.460,,,,,,,
1960,10/17/21 09:00:00,7.242,91.961,,,,,,,
1961,10/17/21 10:00:00,8.668,79.081,,,,,,,
1962,10/17/21 11:00:00,10.001,60.639,,,,,,,
1963,10/17/21 12:00:00,10.173,67.443,,,,,,,
1964,10/17/21 13:00:00,9.706,72.415,,,,,,,
1965,10/17/21 14:00:00,9.460,74.869,,,,,,,
1966,10/17/21 15:00:00,9.064,76.796,,,,,,,
1967,10/17/21 16:00:00,9.312,73.424,,,,,,,
1968,10/17/21 17:00:00,8.941,75.837,,,,,,,
1969,10/17/21 18:00:00,7.569,79.758,,,,,,,
1970,10/17/21 19:00:00,4.844,96.925,,,,,,,
1971,10/17/21 20:00:00,4.766,97.733,,,,,,,
1972,10/17/21 21:00:00,4.402,97.972,,,,,,,
1973,10/17/21 22:00:00,4.246,98.194,,,,,,,
1974,10/17/21 23:00:00,4.454,98.568,,,,,,,
1975,10/18/21 00:00:00,3.854,98.616,,,,,,,
1976,10/18/21 01:00:00,3.564,98.799,,,,,,,
1977,10/18/21 02:00:00,3.564,98.895,,,,,,,
1978,10/18/21 03:00:00,3.433,98.906,,,,,,,
1979,10/18/21 04:00:00,3.195,99.030,,,,,,,
1980,10/18/21 05:00:00,3.327,99.116,,,,,,,
1981,10/18/21 06:00:00,3.722,99.180,,,,,,,
1982,10/18/21 07:00:00,3.512,99.168,,,,,,,
1983,10/18/21 08:00:00,3.406,99.186,,,,,,,
1984,10/18/21 09:00:00,3.880,99.225,,,,,,,
1985,10/18/21 10:00:00,5.024,99.068,,,,,,,
1986,10/18/21 11:00:00,4.766,98.510,,,,,,,
1987,10/18/21 12:00:00,7.945,91.761,,,,,,,
1988,10/18/21 13:00:00,7.795,86.514,,,,,,,
1989,10/18/21 14:00:00,6.940,89.487,,,,,,,
1990,10/18/21 15:00:00,5.616,94.720,,,,,,,
1991,10/18/21 16:00:00,4.818,97.406,,,,,,,
1992,10/18/21 17:00:00,4.662,97.314,,,,,,,
1993,10/18/21 18:00:00,4.037,98.160,,,,,,,
1994,10/18/21 19:00:00,3.749,98.224,,,,,,,
1995,10/18/21 20:00:00,3.195,98.092,,,,,,,
1996,10/18/21 21:00:00,2.664,98.447,,,,,,,
1997,10/18/21 22:00:00,2.370,98.795,,,,,,,
1998,10/18/21 23:00:00,1.832,98.067,,,,,,,
1999,10/19/21 00:00:00,1.344,98.216,,,,,,,
2000,10/19/21 01:00:00,1.724,98.372,,,,,,,
2001,10/19/21 02:00:00,2.047,96.878,,,,,,,
2002,10/19/21 03:00:00,0.989,96.775,,,,,,,
2003,10/19/21 04:00:00,3.433,86.157,,,,,,,
2004,10/19/21 05:00:00,4.973,73.893,,,,,,,
2005,10/19/21 06:00:00,5.821,64.516,,,,,,,
2006,10/19/21 07:00:00,5.796,68.214,,,,,,,
2007,10/19/21 08:00:00,5.205,74.295,,,,,,,
2008,10/19/21 09:00:00,6.102,71.756,,,,,,,
2009,10/19/21 10:00:00,7.167,68.697,,,,,,,
2010,10/19/21 11:00:00,8.965,68.272,,,,,,,
2011,10/19/21 12:00:00,10.247,65.908,,,,,,,
2012,10/19/21 13:00:00,10.810,62.996,,,,,,,
2013,10/19/21 14:00:00,10.834,61.686,,,,,,,
2014,10/19/21 15:00:00,10.883,59.843,,,,,,,
2015,10/19/21 16:00:00,10.247,60.944,,,,,,,
2016,10/19/21 17:00:00,10.124,60.131,,,,,,,
2017,10/19/21 18:00:00,9.706,62.109,,,,,,,
2018,10/19/21 19:00:00,9.386,63.043,,,,,,,
2019,10/19/21 20:00:00,8.020,69.422,,,,,,,
2020,10/19/21 21:00:00,7.293,72.186,,,,,,,
2021,10/19/21 22:00:00,5.719,79.483,,,,,,,
2022,10/19/21 23:00:00,7.066,77.868,,,,,,,
2023,10/20/21 00:00:00,5.616,83.380,,,,,,,
2024,10/20/21 01:00:00,6.204,85.611,,,,,,,
2025,10/20/21 02:00:00,4.973,97.498,,,,,,,
2026,10/20/21 03:00:00,4.869,98.297,,,,,,,
2027,10/20/21 04:00:00,5.024,98.583,,,,,,,
2028,10/20/21 05:00:00,5.128,98.807,,,,,,,
2029,10/20/21 06:00:00,4.844,98.920,,,,,,,
2030,10/20/21 07:00:00,4.141,98.987,,,,,,,
2031,10/20/21 08:00:00,4.141,99.155,,,,,,,
2032,10/20/21 09:00:00,4.324,99.231,,,,,,,
2033,10/20/21 10:00:00,5.411,99.274,,,,,,,
2034,10/20/21 11:00:00,5.179,99.305,,,,,,,
2035,10/20/21 12:00:00,6.560,99.260,,,,,,,
2036,10/20/21 13:00:00,11.248,98.796,,,,,,,
2037,10/20/21 14:00:00,6.914,99.018,,,,,,,
2038,10/20/21 15:00:00,6.458,99.231,,,,,,,
2039,10/20/21 16:00:00,6.560,99.162,,,,,,,
2040,10/20/21 17:00:00,5.334,99.204,,,,,,,
2041,10/20/21 18:00:00,4.766,99.236,,,,,,,
2042,10/20/21 19:00:00,4.506,99.380,,,,,,,
2043,10/20/21 20:00:00,3.958,99.392,,,,,,,
2044,10/20/21 21:00:00,4.610,99.433,,,,,,,
2045,10/20/21 22:00:00,4.766,99.429,,,,,,,
2046,10/20/21 23:00:00,4.324,99.400,,,,,,,
2047,10/21/21 00:00:00,3.722,99.492,,,,,,,
2048,10/21/21 01:00:00,4.194,99.555,,,,,,,
2049,10/21/21 02:00:00,4.037,99.606,,,,,,,
2050,10/21/21 03:00:00,3.433,99.601,,,,,,,
2051,10/21/21 04:00:00,3.142,99.637,,,,,,,
2052,10/21/21 05:00:00,3.617,99.654,,,,,,,
2053,10/21/21 06:00:00,3.406,99.641,,,,,,,
2054,10/21/21 07:00:00,3.116,99.678,,,,,,,
2055,10/21/21 08:00:00,3.512,99.696,,,,,,,
2056,10/21/21 09:00:00,6.179,99.638,,,,,,,
2057,10/21/21 10:00:00,8.494,99.463,,,,,,,
2058,10/21/21 11:00:00,11.297,97.054,,,,,,,
2059,10/21/21 12:00:00,11.565,94.641,,,,,,,
2060,10/21/21 13:00:00,12.195,96.969,,,,,,,
2061,10/21/21 14:00:00,11.904,94.500,,,,,,,
2062,10/21/21 15:00:00,10.932,95.643,,,,,,,
2063,10/21/21 16:00:00,11.151,88.061,,,,,,,
2064,10/21/21 17:00:00,8.916,96.108,,,,,,,
2065,10/21/21 18:00:00,8.120,98.817,,,,,,,
2066,10/21/21 19:00:00,7.870,99.238,,,,,,,
2067,10/21/21 20:00:00,7.695,99.385,,,,,,,
2068,10/21/21 21:00:00,7.343,99.505,,,,,,,
2069,10/21/21 22:00:00,6.712,99.546,,,,,,,
2070,10/21/21 23:00:00,6.813,99.648,,,,,,,
2071,10/22/21 00:00:00,6.458,99.669,,,,,,,
2072,10/22/21 01:00:00,6.077,99.754,,,,,,,
2073,10/22/21 02:00:00,5.898,99.800,,,,,,,
2074,10/22/21 03:00:00,5.385,99.847,,,,,,,
2075,10/22/21 04:00:00,4.895,99.852,,,,,,,
2076,10/22/21 05:00:00,5.024,99.889,,,,,,,
2077,10/22/21 06:00:00,4.740,99.904,,,,,,,
2078,10/22/21 07:00:00,4.376,99.896,,,,,,,
2079,10/22/21 08:00:00,4.402,99.879,,,,,,,
2080,10/22/21 09:00:00,5.128,99.870,,,,,,,
2081,10/22/21 10:00:00,6.255,99.611,,,,,,,
2082,10/22/21 11:00:00,6.560,99.162,,,,,,,
2083,10/22/21 12:00:00,7.444,98.186,,,,,,,
2084,10/22/21 13:00:00,10.149,93.147,,,,,,,
2085,10/22/21 14:00:00,8.792,99.399,,,,,,,
2086,10/22/21 15:00:00,7.820,99.347,,,,,,,
2087,10/22/21 16:00:00,11.856,99.089,,,,,,,
2088,10/22/21 17:00:00,14.577,99.237,,,,,,,
2089,10/22/21 18:00:00,18.105,98.643,,Logged,,,,,
2090,10/22/21 19:00:00,18.509,98.855,,,Logged,,,,
2091,10/22/21 20:00:00,18.509,99.010,,,,,,,
2092,10/22/21 21:00:00,18.366,99.023,,,,,,,
2093,10/22/21 22:00:00,18.176,99.074,,,,,,,
2094,10/22/21 23:00:00,17.986,99.151,,,,,,,
2095,10/23/21 00:00:00,17.796,99.227,,,,,,,
2096,10/23/21 01:00:00,17.582,99.272,,,,,,,
2097,10/23/21 02:00:00,17.391,99.322,,,,,,,
2098,10/23/21 03:00:00,17.201,99.372,,,,,,,
2099,10/23/21 04:00:00,17.034,99.403,,,,,,,
2100,10/23/21 05:00:00,16.868,99.434,,,,,,,
2101,10/23/21 06:00:00,16.701,99.465,,,,,,,
2102,10/23/21 07:00:00,16.558,99.503,,,,,,,
2103,10/23/21 08:00:00,16.415,99.514,,,,,,,
2104,10/23/21 09:00:00,16.272,99.551,,,,,,,
2105,10/23/21 10:00:00,16.153,99.570,,,,,,,
2106,10/23/21 11:00:00,16.034,99.588,,,,,,,
2107,10/23/21 12:00:00,15.939,99.612,,,,,,,
2108,10/23/21 13:00:00,15.843,99.611,,,,,,,
2109,10/23/21 14:00:00,15.748,99.636,,,,,,,
2110,10/23/21 15:00:00,15.676,99.667,,,,,,,
2111,10/23/21 16:00:00,15.605,99.698,,,,,,,
2112,10/23/21 17:00:00,15.533,99.729,,,,,,,
2113,10/23/21 18:00:00,16.177,99.703,,,,,,,
2114,10/23/21 19:00:00,17.510,99.610,,,,,,,
2115,10/23/21 20:00:00,18.105,99.568,,,,,,,
2116,10/23/21 21:00:00,18.438,99.582,,,,,,,
2117,10/23/21 22:00:00,18.557,99.589,,,,,,,
2118,10/23/21 23:00:00,18.319,99.627,,,,,,,
2119,10/24/21 00:00:00,18.010,99.645,,,,,,,
2120,10/24/21 01:00:00,17.701,99.663,,,,,,,
2121,10/24/21 02:00:00,17.439,99.693,,,,,,,
2122,10/24/21 03:00:00,17.201,99.679,,,,,,,
2123,10/24/21 04:00:00,16.963,99.716,,,,,,,
2124,10/24/21 05:00:00,16.749,99.682,,,,,,,
2125,10/24/21 06:00:00,16.558,99.655,,,,,,,
2126,10/24/21 07:00:00,16.392,99.610,,,,,,,
2127,10/24/21 08:00:00,16.249,99.545,,,,,,,
2128,10/24/21 09:00:00,16.106,99.429,,,,,,,
2129,10/24/21 10:00:00,15.986,99.295,,,,,,,
2130,10/24/21 11:00:00,15.891,99.014,,,,,,,
2131,10/24/21 12:00:00,15.843,98.644,,,,,,,
2132,10/24/21 13:00:00,15.796,98.172,,,,,,,
2133,10/24/21 14:00:00,15.748,96.826,,,,,,,
2134,10/24/21 15:00:00,15.700,93.730,,,,,,,
2135,10/24/21 16:00:00,15.676,91.547,,,,,,,
2136,10/24/21 17:00:00,15.629,90.505,,,,,,,
2137,10/24/21 18:00:00,15.557,89.771,,,,,,,
2138,10/24/21 19:00:00,15.605,89.464,,,,,,,
2139,10/24/21 20:00:00,15.533,89.447,,,,,,,
2140,10/24/21 21:00:00,15.414,88.832,,,,,,,
2141,10/24/21 22:00:00,15.318,88.222,,,,,,,
2142,10/24/21 23:00:00,15.223,87.691,,,,,,,
2143,10/25/21 00:00:00,15.103,87.046,,,,,,,
2144,10/25/21 01:00:00,15.031,86.437,,,,,,,
2145,10/25/21 02:00:00,14.936,85.930,,,,,,,
2146,10/25/21 03:00:00,14.864,85.428,,,,,,,
2147,10/25/21 04:00:00,14.792,84.871,,,,,,,
2148,10/25/21 05:00:00,14.721,84.204,,,,,,,
2149,10/25/21 06:00:00,14.697,83.247,,,,,,,
2150,10/25/21 07:00:00,15.247,82.360,,,,,,,
2151,10/25/21 08:00:00,16.892,80.848,,,,,,,
2152,10/25/21 09:00:00,18.200,78.810,,,,,,,
2153,10/25/21 10:00:00,18.747,77.513,,,,,,,
2154,10/25/21 11:00:00,19.103,75.566,,,,,,,
2155,10/25/21 12:00:00,19.318,73.888,,,,,,,
2156,10/25/21 13:00:00,19.436,72.439,,,,,,,
2157,10/25/21 14:00:00,19.508,71.291,,,,,,,
2158,10/25/21 15:00:00,19.508,70.358,,,,,,,
2159,10/25/21 16:00:00,19.508,69.598,,,,,,,
2160,10/25/21 17:00:00,19.436,69.028,,,,,,,
2161,10/25/21 18:00:00,19.175,68.188,,,,,,,
2162,10/25/21 19:00:00,18.866,67.897,,,,,,,
2163,10/25/21 20:00:00,18.557,67.606,,,,,,,
2164,10/25/21 21:00:00,18.271,67.084,,,,,,,
2165,10/25/21 22:00:00,18.033,66.511,,,,,,,
2166,10/25/21 23:00:00,17.796,65.939,,,,,,,
2167,10/26/21 00:00:00,17.605,65.521,,,,,,,
2168,10/26/21 01:00:00,17.391,65.159,,,,,,,
2169,10/26/21 02:00:00,17.201,64.860,,,,,,,
2170,10/26/21 03:00:00,17.011,64.650,,,,,,,
2171,10/26/21 04:00:00,16.844,64.473,,,,,,,
2172,10/26/21 05:00:00,16.677,64.267,,,,,,,
2173,10/26/21 06:00:00,16.534,63.917,,,,,,,
2174,10/26/21 07:00:00,16.392,63.715,,,,,,,
2175,10/26/21 08:00:00,17.415,63.830,,,,,,,
2176,10/26/21 09:00:00,18.390,62.833,,,,,,,
2177,10/26/21 10:00:00,18.842,62.129,,,,,,,
2178,10/26/21 11:00:00,19.199,61.677,,,,,,,
2179,10/26/21 12:00:00,19.508,61.154,,,,,,,
2180,10/26/21 13:00:00,19.627,61.174,,,,,,,
2181,10/26/21 14:00:00,19.698,61.246,,,,,,,
2182,10/26/21 15:00:00,19.722,60.948,,,,,,,
2183,10/26/21 16:00:00,19.770,60.653,,,,,,,
2184,10/26/21 17:00:00,19.722,60.524,,,,,,,
2185,10/26/21 18:00:00,19.651,60.513,,,,,,,
2186,10/26/21 19:00:00,19.484,60.213,,,,,,,
2187,10/26/21 20:00:00,19.341,59.948,,,,,,,
2188,10/26/21 21:00:00,19.008,60.016,,,,,,,
2189,10/26/21 22:00:00,18.771,60.643,,,,,,,
2190,10/26/21 23:00:00,18.485,60.838,,,,,,,
2191,10/27/21 00:00:00,18.224,60.946,,,,,,,
2192,10/27/21 01:00:00,17.986,60.998,,,,,,,
2193,10/27/21 02:00:00,17.772,61.053,,,,,,,
2194,10/27/21 03:00:00,17.558,61.108,,,,,,,
2195,10/27/21 04:00:00,17.368,61.107,,,,,,,
2196,10/27/21 05:00:00,17.177,61.136,,,,,,,
2197,10/27/21 06:00:00,16.987,61.165,,,,,,,
2198,10/27/21 07:00:00,16.820,61.167,,,,,,,
2199,10/27/21 08:00:00,17.748,61.739,,,,,,,
2200,10/27/21 09:00:00,18.699,61.475,,,,,,,
2201,10/27/21 10:00:00,19.175,60.829,,,,,,,
2202,10/27/21 11:00:00,19.318,61.033,,,,,,,
2203,10/27/21 12:00:00,19.270,60.693,,,,,,,
2204,10/27/21 13:00:00,19.318,60.822,,,,,,,
2205,10/27/21 14:00:00,19.318,60.943,,,,,,,
2206,10/27/21 15:00:00,19.341,60.946,,,,,,,
2207,10/27/21 16:00:00,19.365,60.890,,,,,,,
2208,10/27/21 17:00:00,19.246,61.142,,,,,,,
2209,10/27/21 18:00:00,19.103,61.270,,,,,,,
2210,10/27/21 19:00:00,18.961,61.277,,,,,,,
2211,10/27/21 20:00:00,18.794,61.219,,,,,,,
2212,10/27/21 21:00:00,18.604,61.188,,,,,,,
2213,10/27/21 22:00:00,18.414,61.157,,,,,,,
2214,10/27/21 23:00:00,18.224,61.096,,,,,,,
2215,10/28/21 00:00:00,18.033,61.065,,,,,,,
2216,10/28/21 01:00:00,17.819,61.031,,,,,,,
2217,10/28/21 02:00:00,17.653,61.034,,,,,,,
2218,10/28/21 03:00:00,17.463,61.093,,,,,,,
2219,10/28/21 04:00:00,17.296,61.125,,,,,,,
2220,10/28/21 05:00:00,17.130,61.218,,,,,,,
2221,10/28/21 06:00:00,16.987,61.314,,,,,,,
2222,10/28/21 07:00:00,16.844,61.440,,,,,,,
2223,10/28/21 08:00:00,17.320,61.878,,,,,,,
2224,10/28/21 09:00:00,18.033,61.966,,,,,,,
2225,10/28/21 10:00:00,18.509,61.654,,,,,,,
2226,10/28/21 11:00:00,18.818,61.554,,,,,,,
2227,10/28/21 12:00:00,19.008,61.525,,,,,,,
2228,10/28/21 13:00:00,19.151,61.609,,,,,,,
2229,10/28/21 14:00:00,19.270,61.568,,,,,,,
2230,10/28/21 15:00:00,19.318,61.576,,,,,,,
2231,10/28/21 16:00:00,19.365,61.584,,,,,,,
2232,10/28/21 17:00:00,19.389,63.659,,,,,,,
2233,10/28/21 18:00:00,19.341,64.248,,,,,,,
2234,10/28/21 19:00:00,19.270,64.564,,,,,,,
2235,10/28/21 20:00:00,19.199,64.820,,,,,,,
2236,10/28/21 21:00:00,19.103,65.011,,,,,,,
2237,10/28/21 22:00:00,19.032,65.267,,,,,,,
2238,10/28/21 23:00:00,18.937,65.458,,,,,,,
2239,10/29/21 00:00:00,18.866,65.653,,,,,,,
2240,10/29/21 01:00:00,18.771,65.844,,,,,,,
2241,10/29/21 02:00:00,18.675,65.827,,,,,,,
2242,10/29/21 03:00:00,18.557,65.777,,,,,,,
2243,10/29/21 04:00:00,18.438,65.756,,,,,,,
2244,10/29/21 05:00:00,18.295,65.583,,,,,,,
2245,10/29/21 06:00:00,18.129,65.406,,,,,,,
2246,10/29/21 07:00:00,17.986,65.085,,,,,,,
2247,10/29/21 08:00:00,18.057,64.920,,,,,,,
2248,10/29/21 09:00:00,18.509,64.285,,,,,,,
2249,10/29/21 10:00:00,18.771,63.733,,,,,,,
2250,10/29/21 11:00:00,18.961,63.198,,,,,,,
2251,10/29/21 12:00:00,19.103,62.862,,,,,,,
2252,10/29/21 13:00:00,19.365,62.906,,,,,,,
2253,10/29/21 14:00:00,19.555,62.457,,,,,,,
2254,10/29/21 15:00:00,19.603,61.833,,,,,,,
2255,10/29/21 16:00:00,19.555,61.524,,,,,,,
2256,10/29/21 17:00:00,19.555,60.043,,,,,,,
2257,10/29/21 18:00:00,19.151,59.190,,,,,,,
2258,10/29/21 19:00:00,19.318,60.731,,,,,,,
2259,10/29/21 20:00:00,19.341,60.312,,,,,,,
2260,10/29/21 21:00:00,19.270,58.996,,,,,,,
2261,10/29/21 22:00:00,19.318,58.487,,,,,,,
2262,10/29/21 23:00:00,18.985,58.161,,,,,,,
2263,10/30/21 00:00:00,18.580,57.794,,,,,,,
2264,10/30/21 01:00:00,18.176,57.519,,,,,,,
2265,10/30/21 02:00:00,17.796,57.339,,,,,,,
2266,10/30/21 03:00:00,17.415,57.190,,,,,,,
2267,10/30/21 04:00:00,17.082,57.048,,,,,,,
2268,10/30/21 05:00:00,16.725,56.659,,,,,,,
2269,10/30/21 06:00:00,16.392,55.849,,,,,,,
2270,10/30/21 07:00:00,16.082,55.406,,,,,,,
2271,10/30/21 08:00:00,15.796,55.242,,,,,,,
2272,10/30/21 09:00:00,15.533,54.960,,,,,,,
2273,10/30/21 10:00:00,15.342,54.932,,,,,,,
2274,10/30/21 11:00:00,15.270,54.982,,,,,,,
2275,10/30/21 12:00:00,15.270,55.012,,,,,,,
2276,10/30/21 13:00:00,15.461,55.193,,,,,,,
2277,10/30/21 14:00:00,15.581,55.454,,,,,,,
2278,10/30/21 15:00:00,15.796,55.790,,,,,,,
2279,10/30/21 16:00:00,15.963,56.179,,,,,,,
2280,10/30/21 17:00:00,15.963,56.483,,,,,,,
2281,10/30/21 18:00:00,15.891,56.351,,,,,,,
2282,10/30/21 19:00:00,15.796,56.245,,,,,,,
2283,10/30/21 20:00:00,15.652,55.768,,,,,,,
2284,10/30/21 21:00:00,15.533,55.021,,,,,,,
2285,10/30/21 22:00:00,15.390,54.360,,,,,,,
2286,10/30/21 23:00:00,15.223,53.816,,,,,,,
2287,10/31/21 00:00:00,15.079,53.460,,,,,,,
2288,10/31/21 01:00:00,14.936,53.011,,,,,,,
2289,10/31/21 02:00:00,14.792,52.807,,,,,,,
2290,10/31/21 03:00:00,14.649,52.695,,,,,,,
2291,10/31/21 04:00:00,14.553,52.589,,,,,,,
2292,10/31/21 05:00:00,14.433,52.419,,,,,,,
2293,10/31/21 06:00:00,14.385,52.779,,,,,,,
2294,10/31/21 07:00:00,14.840,53.334,,,,,,,
2295,10/31/21 08:00:00,15.079,52.725,,,,,,,
2296,10/31/21 09:00:00,15.127,52.701,,,,,,,
2297,10/31/21 10:00:00,15.199,52.589,,,,,,,
2298,10/31/21 11:00:00,15.270,52.568,,,,,,,
2299,10/31/21 12:00:00,15.390,52.616,,,,,,,
2300,10/31/21 13:00:00,15.533,52.544,,,,,,,
2301,10/31/21 14:00:00,15.605,52.493,,,,,,,
2302,10/31/21 15:00:00,15.748,52.789,,,,,,,
2303,10/31/21 16:00:00,15.891,53.086,,,,,,,
2304,10/31/21 17:00:00,15.867,53.144,,,,,,,
2305,10/31/21 18:00:00,15.796,52.857,,,,,,,
2306,10/31/21 19:00:00,15.700,52.322,,,,,,,
2307,10/31/21 20:00:00,15.557,51.963,,,,,,,
2308,10/31/21 21:00:00,15.414,51.605,,,,,,,
2309,10/31/21 22:00:00,15.270,51.246,,,,,,,
2310,10/31/21 23:00:00,15.127,50.856,,,,,,,
2311,11/01/21 00:00:00,14.984,50.559,,,,,,,
2312,11/01/21 01:00:00,14.840,50.324,,,,,,,
2313,11/01/21 02:00:00,14.673,49.992,,,,,,,
2314,11/01/21 03:00:00,14.505,49.661,,,,,,,
2315,11/01/21 04:00:00,14.361,49.456,,,,,,,
2316,11/01/21 05:00:00,14.218,49.313,,,,,,,
