Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
06/23/07 09:00:00.0	10.21	4	6.2	65.3
06/23/07 09:15:00.0	9.42	3.03	5.8	64.3
06/23/07 09:30:00.0	9.03	2.87	5.8	65.3
06/23/07 09:45:00.0	9.03	3.51	6	68.3
06/23/07 10:00:00.0	9.42	3.47	6	66.3
06/23/07 10:15:00.0	10.21	2.59	5.6	59.1
06/23/07 10:30:00.0	10.21	2.23	5.5	57.6
06/23/07 10:45:00.0	10.99	2.31	5.5	55
06/23/07 11:00:00.0	10.6	3.79	6.1	62.7
06/23/07 11:15:00.0	9.82	3.95	6.2	66.8
06/23/07 11:30:00.0	9.82	4.05	6.2	67.3
06/23/07 11:45:00.0	9.82	3.84	6.2	66.3
06/23/07 12:00:00.0	10.21	4.64	6.5	68.3
06/23/07 12:15:00.0	10.6	4.37	6.4	65.3
06/23/07 12:30:00.0	10.6	3.93	6.2	63.3
06/23/07 12:45:00.0	12.55	4.78	6.5	59.1
06/23/07 13:00:00.0	12.93	5.02	6.6	58.6
06/23/07 13:15:00.0	12.16	4.3	6.3	58.6
06/23/07 13:30:00.0	12.16	4.18	6.3	58.1
06/23/07 13:45:00.0	11.77	4.32	6.3	60.2
06/23/07 14:00:00.0	12.16	4.68	6.5	60.2
06/23/07 14:15:00.0	11.77	5.04	6.6	63.3
06/23/07 14:30:00.0	11.77	5.04	6.6	63.3
06/23/07 14:45:00.0	12.16	5.04	6.6	61.7
06/23/07 15:00:00.0	12.55	4.93	6.6	59.7
06/23/07 15:15:00.0	12.55	4.17	6.2	56.6
06/23/07 15:30:00.0	13.7	4.84	6.5	55
06/23/07 15:45:00.0	11.38	4.19	6.3	61.2
06/23/07 16:00:00.0	12.93	4.65	6.4	57.1
06/23/07 16:15:00.0	11.77	4.55	6.4	61.2
06/23/07 16:30:00.0	11.77	4.44	6.4	60.7
06/23/07 16:45:00.0	11.38	5.11	6.7	65.3
06/23/07 17:00:00.0	11.77	5.26	6.8	64.3
06/23/07 17:15:00.0	10.99	5.39	6.8	68.3
06/23/07 17:30:00.0	10.21	5.15	6.7	70.8
06/23/07 17:45:00.0	9.82	5.47	6.9	74.3
06/23/07 18:00:00.0	9.82	6.02	7.2	77.2
06/23/07 18:15:00.0	9.82	6.21	7.3	78.2
06/23/07 18:30:00.0	9.42	5.82	7.1	78.2
06/23/07 18:45:00.0	10.6	5.93	7.1	72.8
06/23/07 19:00:00.0	10.21	6.14	7.2	75.8
06/23/07 19:15:00.0	9.42	5.9	7.1	78.6
06/23/07 19:30:00.0	9.03	5.69	7	79.6
06/23/07 19:45:00.0	8.63	5.4	6.9	80.1
06/23/07 20:00:00.0	8.23	5.95	7.2	85.5
06/23/07 20:15:00.0	7.83	6.66	7.5	92.3
06/23/07 20:30:00.0	7.83	6.73	7.6	92.7
06/23/07 20:45:00.0	7.83	6.6	7.5	91.9
06/23/07 21:00:00.0	7.43	7.03	7.7	97.3
06/23/07 21:15:00.0	7.43	6.87	7.7	96.2
06/23/07 21:30:00.0	7.03	6.57	7.5	96.9
06/23/07 21:45:00.0	6.62	6.62	7.6	100
06/23/07 22:00:00.0	6.62	6.62	7.6	100.3
06/23/07 22:15:00.0	6.22	6.22	7.4	102.2
06/23/07 22:30:00.0	6.22	6.22	7.4	103.7
06/23/07 22:45:00.0	6.22	6.22	7.4	103.7
06/23/07 23:00:00.0	5.81	5.81	7.2	103.7
06/23/07 23:15:00.0	5.81	5.81	7.2	103.7
06/23/07 23:30:00.0	5.81	5.81	7.2	102.2
06/23/07 23:45:00.0	5.4	5.4	7	103.7
06/24/07 00:00:00.0	4.99	4.99	6.8	103.7
06/24/07 00:15:00.0	4.99	4.99	6.8	103.7
06/24/07 00:30:00.0	5.4	5.4	7	103.7
06/24/07 00:45:00.0	4.99	4.99	6.8	103.7
06/24/07 01:00:00.0	4.15	4.15	6.4	103.7
06/24/07 01:15:00.0	3.31	3.31	6.1	103.7
06/24/07 01:30:00.0	2.89	2.89	5.9	103.7
06/24/07 01:45:00.0	3.74	3.74	6.2	103.7
06/24/07 02:00:00.0	3.74	3.74	6.2	103.7
06/24/07 02:15:00.0	3.74	3.74	6.2	103.7
06/24/07 02:30:00.0	4.15	4.15	6.4	103.7
06/24/07 02:45:00.0	4.57	4.57	6.6	103.7
06/24/07 03:00:00.0	4.57	4.57	6.6	103.7
06/24/07 03:15:00.0	4.57	3.9	6.3	95.4
06/24/07 03:30:00.0	4.15	4.15	6.4	103.4
06/24/07 03:45:00.0	4.57	4.12	6.4	96.9
06/24/07 04:00:00.0	4.57	4.06	6.4	96.5
06/24/07 04:15:00.0	4.57	4.38	6.5	98.7
06/24/07 04:30:00.0	4.57	4.49	6.6	99.4
06/24/07 04:45:00.0	4.15	4.15	6.4	102.8
06/24/07 05:00:00.0	4.15	4.15	6.4	103.7
06/24/07 05:15:00.0	4.15	4.15	6.4	103.7
06/24/07 05:30:00.0	4.15	4.15	6.4	103.7
06/24/07 05:45:00.0	4.15	4.15	6.4	103.7
06/24/07 06:00:00.0	4.15	4.15	6.4	103.7
06/24/07 06:15:00.0	4.57	4.57	6.6	102.8
06/24/07 06:30:00.0	4.57	4.43	6.5	99
06/24/07 06:45:00.0	4.57	4.57	6.6	103.7
06/24/07 07:00:00.0	4.57	4.57	6.6	103.7
06/24/07 07:15:00.0	4.57	4.57	6.6	103.7
06/24/07 07:30:00.0	4.57	4.57	6.6	102.5
06/24/07 07:45:00.0	4.99	4.99	6.8	101.9
06/24/07 08:00:00.0	4.99	4.99	6.8	102.5
06/24/07 08:15:00.0	5.4	5.15	6.9	98.3
06/24/07 08:30:00.0	5.81	5.77	7.1	99.7
06/24/07 08:45:00.0	5.81	5.52	7	98
06/24/07 09:00:00.0	5.81	5.81	7.2	102.2
06/24/07 09:15:00.0	6.22	6.22	7.4	100.3
06/24/07 09:30:00.0	6.22	5.87	7.2	97.6
06/24/07 09:45:00.0	5.81	5.13	6.8	95.4
06/24/07 10:00:00.0	5.81	5.81	7.2	102.2
06/24/07 10:15:00.0	5.81	5.81	7.2	100.3
06/24/07 10:30:00.0	6.22	5.48	7	95
06/24/07 10:45:00.0	6.22	5.6	7	95.8
06/24/07 11:00:00.0	6.22	5.66	7.1	96.2
06/24/07 11:15:00.0	6.62	6.37	7.4	98.3
06/24/07 11:30:00.0	6.62	5.94	7.2	95.4
06/24/07 11:45:00.0	7.03	6.11	7.3	93.9
06/24/07 12:00:00.0	4.99	4.99	6.8	102.2
06/24/07 12:15:00.0	5.81	5.81	7.2	101.9
06/24/07 12:30:00.0	6.22	5.43	7	94.7
06/24/07 12:45:00.0	6.62	4.88	6.7	88.6
06/24/07 13:00:00.0	6.62	5.4	6.9	91.9
06/24/07 13:15:00.0	7.43	5.4	6.9	86.9
06/24/07 13:30:00.0	7.43	5.46	7	87.3
06/24/07 13:45:00.0	7.43	5.8	7.1	89.4
06/24/07 14:00:00.0	5.81	5.81	7.2	103.7
06/24/07 14:15:00.0	5.4	5.15	6.9	98.3
06/24/07 14:30:00.0	5.4	4.84	6.7	96.2
06/24/07 14:45:00.0	5.81	5.07	6.8	95
06/24/07 15:00:00.0	6.62	5.84	7.2	94.7
06/24/07 15:15:00.0	9.03	6.88	7.6	86.4
06/24/07 15:30:00.0	9.03	6.58	7.5	84.6
06/24/07 15:45:00.0	7.83	6.07	7.2	88.6
06/24/07 16:00:00.0	7.03	5.87	7.2	92.3
06/24/07 16:15:00.0	8.23	7.66	8.1	96.2
06/24/07 16:30:00.0	9.03	6.11	7.2	81.9
06/24/07 16:45:00.0	8.63	6.12	7.2	84.2
06/24/07 17:00:00.0	7.83	6.2	7.3	89.4
06/24/07 17:15:00.0	4.57	4.57	6.6	103.7
06/24/07 17:30:00.0	4.57	4.57	6.6	103.7
06/24/07 17:45:00.0	4.57	3.96	6.3	95.8
06/24/07 18:00:00.0	5.4	5.4	7	100.3
06/24/07 18:15:00.0	5.81	5.62	7.1	98.7
06/24/07 18:30:00.0	5.81	5.81	7.2	101.9
06/24/07 18:45:00.0	4.99	4.99	6.8	101
06/24/07 19:00:00.0	4.99	4.37	6.5	95.8
06/24/07 19:15:00.0	4.57	4.57	6.6	103.7
06/24/07 19:30:00.0	4.57	4.57	6.6	103.7
06/24/07 19:45:00.0	4.15	4.15	6.4	103.7
06/24/07 20:00:00.0	4.15	3.71	6.2	96.9
06/24/07 20:15:00.0	4.15	3.91	6.3	98.3
06/24/07 20:30:00.0	4.15	4.15	6.4	101.3
06/24/07 20:45:00.0	4.15	3.71	6.2	96.9
06/24/07 21:00:00.0	4.15	3.49	6.1	95.4
06/24/07 21:15:00.0	4.15	3.6	6.2	96.2
06/24/07 21:30:00.0	4.15	3.38	6.1	94.7
06/24/07 21:45:00.0	4.15	4.15	6.4	101.9
06/24/07 22:00:00.0	3.74	3.74	6.2	103.7
06/24/07 22:15:00.0	3.74	3.74	6.2	103.7
06/24/07 22:30:00.0	3.31	3.31	6.1	103.7
06/24/07 22:45:00.0	2.89	2.89	5.9	100.7
06/24/07 23:00:00.0	2.03	2.03	5.6	100.3
06/24/07 23:15:00.0	2.46	2.46	5.7	103.7
06/24/07 23:30:00.0	2.89	2.89	5.9	102.5
06/24/07 23:45:00.0	3.31	3.31	6.1	103.7
06/25/07 00:00:00.0	3.31	3.31	6.1	100.3
06/25/07 00:15:00.0	3.31	3.17	6	99
06/25/07 00:30:00.0	3.31	3.17	6	99
06/25/07 00:45:00.0	3.31	2.81	5.9	96.5
06/25/07 01:00:00.0	3.31	3.27	6.1	99.7
06/25/07 01:15:00.0	2.89	2.89	5.9	103.7
06/25/07 01:30:00.0	2.03	2.03	5.6	103.7
06/25/07 01:45:00.0	2.03	2.03	5.6	103.7
06/25/07 02:00:00.0	2.03	2.03	5.6	103.7
06/25/07 02:15:00.0	1.6	1.6	5.4	103.7
06/25/07 02:30:00.0	2.03	2.03	5.6	103.7
06/25/07 02:45:00.0	2.03	2.03	5.6	103.7
06/25/07 03:00:00.0	2.46	2.46	5.7	103.7
06/25/07 03:15:00.0	2.46	2.46	5.7	103.4
06/25/07 03:30:00.0	2.89	2.89	5.9	101
06/25/07 03:45:00.0	2.89	2.89	5.9	101.9
06/25/07 04:00:00.0	2.89	2.89	5.9	103.4
06/25/07 04:15:00.0	2.89	2.89	5.9	103.7
06/25/07 04:30:00.0	2.46	2.46	5.7	103.7
06/25/07 04:45:00.0	2.89	2.89	5.9	103.7
06/25/07 05:00:00.0	2.89	2.89	5.9	101.3
06/25/07 05:15:00.0	2.89	2.89	5.9	102.8
06/25/07 05:30:00.0	2.89	2.89	5.9	103.7
06/25/07 05:45:00.0	2.89	2.89	5.9	103.7
06/25/07 06:00:00.0	2.89	2.89	5.9	103.7
06/25/07 06:15:00.0	2.89	2.89	5.9	103.7
06/25/07 06:30:00.0	3.31	3.31	6.1	103.7
06/25/07 06:45:00.0	3.31	3.27	6.1	99.7
06/25/07 07:00:00.0	4.15	4.11	6.4	99.7
06/25/07 07:15:00.0	3.74	3.69	6.2	99.7
06/25/07 07:30:00.0	3.74	3.65	6.2	99.4
06/25/07 07:45:00.0	4.15	4.07	6.4	99.4
06/25/07 08:00:00.0	4.15	4.07	6.4	99.4
06/25/07 08:15:00.0	4.57	4.57	6.6	101
06/25/07 08:30:00.0	5.4	4.56	6.6	94.3
06/25/07 08:45:00.0	6.22	4.54	6.5	89
06/25/07 09:00:00.0	6.22	3.75	6.2	84.2
06/25/07 09:15:00.0	7.43	3.71	6.1	77.2
06/25/07 09:30:00.0	6.62	3.76	6.2	81.9
06/25/07 09:45:00.0	6.62	3.18	5.9	78.6
06/25/07 10:00:00.0	8.23	3.16	5.9	70.3
06/25/07 10:15:00.0	8.23	3.26	5.9	70.8
06/25/07 10:30:00.0	7.43	3.52	6.1	76.2
06/25/07 10:45:00.0	7.83	2.67	5.7	69.8
06/25/07 11:00:00.0	10.6	3.79	6.1	62.7
06/25/07 11:15:00.0	8.63	3.64	6.1	70.8
06/25/07 11:30:00.0	9.03	4.12	6.3	71.3
06/25/07 11:45:00.0	9.42	4.09	6.3	69.3
06/25/07 12:00:00.0	10.21	3.31	5.9	62.2
06/25/07 12:15:00.0	9.82	4.16	6.3	67.8
06/25/07 12:30:00.0	10.21	3.08	5.8	61.2
06/25/07 12:45:00.0	10.99	4.16	6.3	62.7
06/25/07 13:00:00.0	13.7	4.84	6.5	55
06/25/07 13:15:00.0	12.16	5.52	6.9	63.8
06/25/07 13:30:00.0	13.7	3.28	5.8	49.3
06/25/07 13:45:00.0	12.93	3.57	6	52.9
06/25/07 14:00:00.0	13.7	4.14	6.2	52.4
06/25/07 14:15:00.0	13.32	2.93	5.7	49.3
06/25/07 14:30:00.0	14.47	3.55	5.9	47.8
06/25/07 14:45:00.0	14.09	5.61	6.9	56.6
06/25/07 15:00:00.0	14.47	5.42	6.8	54.5
06/25/07 15:15:00.0	14.85	5.77	6.9	54.5
06/25/07 15:30:00.0	14.47	4.44	6.3	50.9
06/25/07 15:45:00.0	15.23	3.92	6.1	46.7
06/25/07 16:00:00.0	15.23	3.76	6	46.2
06/25/07 16:15:00.0	15.23	3.3	5.8	44.7
06/25/07 16:30:00.0	14.85	3.26	5.8	45.7
06/25/07 16:45:00.0	14.85	2.47	5.5	43.2
06/25/07 17:00:00.0	14.85	4.34	6.3	49.3
06/25/07 17:15:00.0	14.85	1.94	5.3	41.6
06/25/07 17:30:00.0	15.62	2.29	5.4	40.6
06/25/07 17:45:00.0	15.23	2.82	5.6	43.2
06/25/07 18:00:00.0	14.85	3.11	5.7	45.2
06/25/07 18:15:00.0	14.85	1.77	5.2	41.1
06/25/07 18:30:00.0	14.47	2.44	5.5	44.2
06/25/07 18:45:00.0	14.85	1.6	5.2	40.6
06/25/07 19:00:00.0	14.47	0.01	4.6	37.1
06/25/07 19:15:00.0	14.85	-0.41	4.5	35.1
06/25/07 19:30:00.0	14.09	-0.33	4.5	37.1
06/25/07 19:45:00.0	12.93	0.54	4.8	42.6
06/25/07 20:00:00.0	13.32	1.4	5.1	44.2
06/25/07 20:15:00.0	13.7	1.75	5.2	44.2
06/25/07 20:30:00.0	12.93	1.81	5.3	46.7
06/25/07 20:45:00.0	12.16	4.68	6.5	60.2
06/25/07 21:00:00.0	10.99	4.85	6.6	65.8
06/25/07 21:15:00.0	9.82	5.08	6.7	72.3
06/25/07 21:30:00.0	10.6	1.69	5.3	54
06/25/07 21:45:00.0	10.6	2.35	5.5	56.6
06/25/07 22:00:00.0	10.99	3.08	5.8	58.1
06/25/07 22:15:00.0	10.99	2.84	5.7	57.1
06/25/07 22:30:00.0	11.38	2.8	5.7	55.5
06/25/07 22:45:00.0	11.38	3.08	5.8	56.6
06/25/07 23:00:00.0	11.77	2.49	5.6	52.9
06/25/07 23:15:00.0	11.38	2.55	5.6	54.5
06/25/07 23:30:00.0	11.38	2.13	5.4	52.9
06/25/07 23:45:00.0	12.16	0.5	4.8	44.7
06/26/07 00:00:00.0	12.16	0.66	4.9	45.2
06/26/07 00:15:00.0	11.77	0.61	4.9	46.2
06/26/07 00:30:00.0	11.77	0.61	4.9	46.2
06/26/07 00:45:00.0	11.77	1.22	5.1	48.3
06/26/07 01:00:00.0	11.38	0.58	4.8	47.3
06/26/07 01:15:00.0	11.38	0.1	4.7	45.7
06/26/07 01:30:00.0	11.38	0.25	4.7	46.2
06/26/07 01:45:00.0	10.99	0.22	4.7	47.3
06/26/07 02:00:00.0	11.38	-0.51	4.5	43.7
06/26/07 02:15:00.0	11.38	-1.02	4.3	42.1
06/26/07 02:30:00.0	11.38	-0.67	4.4	43.2
06/26/07 02:45:00.0	11.38	-0.86	4.4	42.6
06/26/07 03:00:00.0	10.99	-0.87	4.4	43.7
06/26/07 03:15:00.0	10.6	-0.76	4.4	45.2
06/26/07 03:30:00.0	10.99	-1.21	4.3	42.6
06/26/07 03:45:00.0	10.99	-1.37	4.2	42.1
06/26/07 04:00:00.0	10.99	-1.37	4.2	42.1
06/26/07 04:15:00.0	10.6	-1.38	4.2	43.2
06/26/07 04:30:00.0	10.99	-1.37	4.2	42.1
06/26/07 04:45:00.0	10.99	-1.7	4.1	41.1
06/26/07 05:00:00.0	10.99	-1.37	4.2	42.1
06/26/07 05:15:00.0	10.99	-1.37	4.2	42.1
06/26/07 05:30:00.0	10.6	-2.72	3.8	39.1
06/26/07 05:45:00.0	10.99	-2.9	3.8	37.6
06/26/07 06:00:00.0	10.99	-3.63	3.6	35.6
06/26/07 06:15:00.0	11.77	-4.07	3.4	32.7
06/26/07 06:30:00.0	11.77	-4.28	3.4	32.2
06/26/07 06:45:00.0	12.16	-4.36	3.4	31.2
06/26/07 07:00:00.0	12.55	-4.19	3.4	30.8
06/26/07 07:15:00.0	12.93	-4.7	3.3	28.9
06/26/07 07:30:00.0	12.93	-5.35	3.1	27.5
06/26/07 07:45:00.0	13.32	-4.37	3.3	28.9
06/26/07 08:00:00.0	13.32	-4.37	3.3	28.9
06/26/07 08:15:00.0	13.7	-4.69	3.3	27.5
06/26/07 08:30:00.0	14.09	-4.6	3.3	27
06/26/07 08:45:00.0	14.47	-4.98	3.2	25.6
06/26/07 09:00:00.0	14.47	-4.52	3.3	26.5
06/26/07 09:15:00.0	15.23	-4.54	3.3	25.2
06/26/07 09:30:00.0	15.62	-3.74	3.5	26.1
06/26/07 09:45:00.0	15.62	-3.54	3.5	26.5
06/26/07 10:00:00.0	16	-3.68	3.5	25.6
06/26/07 10:15:00.0	16.38	-2.64	3.8	27
06/26/07 10:30:00.0	16.76	-2.77	3.7	26.1
06/26/07 10:45:00.0	17.14	-3.91	3.4	23.4
06/26/07 11:00:00.0	17.52	-3.08	3.6	24.3
06/26/07 11:15:00.0	18.66	-2.92	3.7	22.9
06/26/07 11:30:00.0	19.04	-2.6	3.7	22.9
06/26/07 11:45:00.0	19.42	-0.77	4.3	25.6
06/26/07 12:00:00.0	19.04	-2.08	3.9	23.8
06/26/07 12:15:00.0	19.81	-2.2	3.8	22.5
06/26/07 12:30:00.0	20.57	-1.56	4	22.5
06/26/07 12:45:00.0	20.95	-1.55	4	22
06/26/07 13:00:00.0	21.33	-1.23	4.1	22
06/26/07 13:15:00.0	21.33	-0.92	4.2	22.5
06/26/07 13:30:00.0	21.71	-0.07	4.5	23.4
06/26/07 13:45:00.0	21.33	0.13	4.5	24.3
06/26/07 14:00:00.0	21.33	-0.92	4.2	22.5
06/26/07 14:15:00.0	21.33	-0.15	4.4	23.8
06/26/07 14:30:00.0	22.09	-0.59	4.3	22
06/26/07 14:45:00.0	21.71	-1.16	4.1	21.6
06/26/07 15:00:00.0	22.09	-0.28	4.4	22.5
06/26/07 15:15:00.0	22.86	0.36	4.6	22.5
06/26/07 15:30:00.0	22.48	-0.52	4.3	21.6
06/26/07 15:45:00.0	21.71	-1.41	4	21.2
06/26/07 16:00:00.0	21.71	-0.6	4.3	22.5
06/26/07 16:15:00.0	22.48	0.58	4.7	23.4
06/26/07 16:30:00.0	22.48	-1.1	4.1	20.7
06/26/07 16:45:00.0	22.09	-0.59	4.3	22
06/26/07 17:00:00.0	22.09	-0.28	4.4	22.5
06/26/07 17:15:00.0	22.86	-0.46	4.3	21.2
06/26/07 17:30:00.0	21.33	-0.92	4.2	22.5
06/26/07 17:45:00.0	20.57	-0.01	4.5	25.2
06/26/07 18:00:00.0	20.95	0.31	4.6	25.2
06/26/07 18:15:00.0	21.33	-0.15	4.4	23.8
06/26/07 18:30:00.0	20.57	2.08	5.2	29.3
06/26/07 18:45:00.0	20.57	1.64	5.1	28.4
06/26/07 19:00:00.0	20.19	1.31	5	28.4
06/26/07 19:15:00.0	20.57	7.43	7.6	42.6
06/26/07 19:30:00.0	20.19	6.38	7.1	40.6
06/26/07 19:45:00.0	19.04	7.88	7.9	48.3
06/26/07 20:00:00.0	19.04	8.65	8.3	50.9
06/26/07 20:15:00.0	17.9	8.17	8.1	52.9
06/26/07 20:30:00.0	17.14	7.46	7.7	52.9
06/26/07 20:45:00.0	15.23	8.54	8.4	64.3
06/26/07 21:00:00.0	14.47	8.6	8.4	67.8
06/26/07 21:15:00.0	13.7	8.81	8.6	72.3
06/26/07 21:30:00.0	13.32	8.85	8.6	74.3
06/26/07 21:45:00.0	12.93	8.94	8.7	76.7
06/26/07 22:00:00.0	12.55	8.67	8.5	77.2
06/26/07 22:15:00.0	12.16	8.74	8.6	79.6
06/26/07 22:30:00.0	11.38	8.66	8.5	83.3
06/26/07 22:45:00.0	10.6	8.87	8.7	89
06/26/07 23:00:00.0	10.21	8.89	8.7	91.5
06/26/07 23:15:00.0	9.82	9.01	8.8	94.7
06/26/07 23:30:00.0	9.42	9.02	8.8	97.3
06/26/07 23:45:00.0	9.42	9.12	8.9	98
06/27/07 00:00:00.0	9.03	8.88	8.7	99
06/27/07 00:15:00.0	9.03	9.03	8.8	101.3
06/27/07 00:30:00.0	9.03	9.03	8.8	101.3
06/27/07 00:45:00.0	8.63	8.63	8.6	101.9
06/27/07 01:00:00.0	8.63	8.63	8.6	101.9
06/27/07 01:15:00.0	9.03	8.98	8.8	99.7
06/27/07 01:30:00.0	9.42	8.85	8.7	96.2
06/27/07 01:45:00.0	8.23	8.23	8.4	100.3
06/27/07 02:00:00.0	7.83	7.83	8.2	103.4
06/27/07 02:15:00.0	7.83	7.83	8.2	103.7
06/27/07 02:30:00.0	7.83	7.83	8.2	101.3
06/27/07 02:45:00.0	7.83	7.83	8.2	103.7
06/27/07 03:00:00.0	7.43	7.43	8	103.7
06/27/07 03:15:00.0	7.43	7.43	8	103.7
06/27/07 03:30:00.0	7.43	7.43	8	102.5
06/27/07 03:45:00.0	7.43	7.43	8	101.9
06/27/07 04:00:00.0	8.23	7.88	8.2	97.6
06/27/07 04:15:00.0	8.63	7.05	7.7	89.8
06/27/07 04:30:00.0	8.23	7	7.7	91.9
06/27/07 04:45:00.0	7.43	6.64	7.5	94.7
06/27/07 05:00:00.0	7.03	7.03	7.8	103.7
06/27/07 05:15:00.0	7.43	7.43	8	103.7
06/27/07 05:30:00.0	7.03	7.03	7.8	103.7
06/27/07 05:45:00.0	6.62	6.62	7.6	103.7
06/27/07 06:00:00.0	7.03	7.03	7.8	103.7
06/27/07 06:15:00.0	7.83	7.83	8.2	101.9
06/27/07 06:30:00.0	8.63	8.38	8.5	98.3
06/27/07 06:45:00.0	9.42	8.85	8.7	96.2
06/27/07 07:00:00.0	10.6	8.8	8.6	88.6
06/27/07 07:15:00.0	10.99	8.34	8.4	83.7
06/27/07 07:30:00.0	11.38	8.73	8.6	83.7
06/27/07 07:45:00.0	12.16	9.09	8.8	81.5
06/27/07 08:00:00.0	12.93	7.45	7.8	69.3
06/27/07 08:15:00.0	12.93	7.66	7.9	70.3
06/27/07 08:30:00.0	12.93	9.23	8.8	78.2
06/27/07 08:45:00.0	13.32	8.85	8.6	74.3
06/27/07 09:00:00.0	13.7	8.08	8.1	68.8
06/27/07 09:15:00.0	15.23	6.68	7.4	56.6
06/27/07 09:30:00.0	14.85	8.96	8.6	67.8
06/27/07 09:45:00.0	14.85	8.18	8.2	64.3
06/27/07 10:00:00.0	15.23	4.98	6.5	50.3
06/27/07 10:15:00.0	16.38	6.2	7.1	50.9
06/27/07 10:30:00.0	16.76	6.24	7.1	49.8
06/27/07 10:45:00.0	16.76	7.41	7.7	54
06/27/07 11:00:00.0	16.38	7.46	7.7	55.5
06/27/07 11:15:00.0	16.76	7.28	7.6	53.5
06/27/07 11:30:00.0	16.38	7.19	7.6	54.5
06/27/07 11:45:00.0	17.14	8.04	8	55
06/27/07 12:00:00.0	17.14	8.17	8.1	55.5
06/27/07 12:15:00.0	17.14	8.46	8.3	56.6
06/27/07 12:30:00.0	20.19	8.62	8.3	47.3
06/27/07 12:45:00.0	20.19	8.11	8	45.7
06/27/07 13:00:00.0	19.81	8.58	8.2	48.3
06/27/07 13:15:00.0	19.42	10.16	9.2	55
06/27/07 13:30:00.0	17.9	9.56	8.9	58.1
06/27/07 13:45:00.0	16.38	9.26	8.7	62.7
06/27/07 14:00:00.0	16	8.54	8.3	61.2
06/27/07 14:15:00.0	16	9.04	8.6	63.3
06/27/07 14:30:00.0	16.76	9.38	8.8	61.7
06/27/07 14:45:00.0	16.38	9.63	9	64.3
06/27/07 15:00:00.0	16.76	9.26	8.7	61.2
06/27/07 15:15:00.0	16.76	8.89	8.5	59.7
06/27/07 15:30:00.0	17.14	9.74	9	61.7
06/27/07 15:45:00.0	16.76	9.5	8.9	62.2
06/27/07 16:00:00.0	17.14	9.1	8.6	59.1
06/27/07 16:15:00.0	17.9	9.01	8.5	56
06/27/07 16:30:00.0	19.81	8.88	8.4	49.3
06/27/07 16:45:00.0	19.04	10.75	9.6	58.6
06/27/07 17:00:00.0	17.52	10.33	9.4	62.7
06/27/07 17:15:00.0	17.14	10.23	9.3	63.8
06/27/07 17:30:00.0	17.14	9.61	8.9	61.2
06/27/07 17:45:00.0	16.76	9.99	9.2	64.3
06/27/07 18:00:00.0	16.38	10.2	9.3	66.8
06/27/07 18:15:00.0	16	9.95	9.2	67.3
06/27/07 18:30:00.0	16	9.95	9.2	67.3
06/27/07 18:45:00.0	15.62	9.69	9	67.8
06/27/07 19:00:00.0	15.23	9.76	9.1	69.8
06/27/07 19:15:00.0	14.85	9.82	9.1	71.8
06/27/07 19:30:00.0	14.47	9.34	8.8	71.3
06/27/07 19:45:00.0	14.47	9.45	8.9	71.8
06/27/07 20:00:00.0	14.09	10.43	9.5	78.6
06/27/07 20:15:00.0	13.7	10.6	9.6	81.5
06/27/07 20:30:00.0	13.32	10.38	9.5	82.4
06/27/07 20:45:00.0	12.93	10.08	9.3	82.8
06/27/07 21:00:00.0	12.55	10.02	9.3	84.6
06/27/07 21:15:00.0	12.16	10.27	9.5	88.2
06/27/07 21:30:00.0	12.16	10.33	9.5	88.6
06/27/07 21:45:00.0	11.77	10.09	9.4	89.4
06/27/07 22:00:00.0	11.77	10.43	9.6	91.5
06/27/07 22:15:00.0	11.77	10.82	9.9	93.9
06/27/07 22:30:00.0	11.38	10.56	9.7	94.7
06/27/07 22:45:00.0	11.38	10.56	9.7	94.7
06/27/07 23:00:00.0	10.99	9.53	9.1	90.7
06/27/07 23:15:00.0	10.99	9.86	9.3	92.7
06/27/07 23:30:00.0	10.6	9.66	9.2	93.9
06/27/07 23:45:00.0	10.6	9.96	9.3	95.8
06/28/07 00:00:00.0	10.6	8.21	8.3	85.1
06/28/07 00:15:00.0	10.6	4.59	6.5	66.3
06/28/07 00:30:00.0	10.21	5.25	6.8	71.3
06/28/07 00:45:00.0	10.21	5.35	6.8	71.8
06/28/07 01:00:00.0	10.21	6.04	7.2	75.3
06/28/07 01:15:00.0	10.21	5.65	7	73.3
06/28/07 01:30:00.0	9.82	6.88	7.6	81.9
06/28/07 01:45:00.0	10.21	4.22	6.3	66.3
06/28/07 02:00:00.0	10.6	5.01	6.7	68.3
06/28/07 02:15:00.0	10.99	5.7	7	69.8
06/28/07 02:30:00.0	10.99	5.49	6.9	68.8
06/28/07 02:45:00.0	10.6	5.43	6.9	70.3
06/28/07 03:00:00.0	10.6	5.22	6.8	69.3
06/28/07 03:15:00.0	10.6	5.83	7.1	72.3
06/28/07 03:30:00.0	10.6	5.93	7.1	72.8
06/28/07 03:45:00.0	10.6	6.03	7.2	73.3
06/28/07 04:00:00.0	10.6	6.03	7.2	73.3
06/28/07 04:15:00.0	10.99	6.7	7.5	74.8
06/28/07 04:30:00.0	10.99	6.6	7.4	74.3
06/28/07 04:45:00.0	10.99	6.21	7.2	72.3
06/28/07 05:00:00.0	10.99	6.31	7.3	72.8
06/28/07 05:15:00.0	10.99	6.89	7.6	75.8
